control_id,control_family_id,source_system_id,global_node_id,source_global_node_id,node_id,atom_label,hybridization_label,hydrogen_count_metadata,saturation_label,pi_system_label,sigma_framework_label,topology_class,x_ref,y_ref,z_ref,control_transform_note,claim_role
within_system_label_shuffle__adamantane,within_system_label_shuffle,adamantane,within_system_label_shuffle__adamantane:Ada_08,adamantane:Ada_08,Ada_08,C,sp3,2,saturated,none,diamondoid_sigma_cage,saturated_sp3_diamondoid_cage,0.0,-1.0,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__adamantane,within_system_label_shuffle,adamantane,within_system_label_shuffle__adamantane:Ada_09,adamantane:Ada_09,Ada_09,C,sp3,2,saturated,none,diamondoid_sigma_cage,saturated_sp3_diamondoid_cage,-1.0,0.0,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__benzene,within_system_label_shuffle,benzene,within_system_label_shuffle__benzene:Bz_00,benzene:Bz_00,Bz_00,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,planar_aromatic_ring,1.0,0.0,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__benzene,within_system_label_shuffle,benzene,within_system_label_shuffle__benzene:Bz_01,benzene:Bz_01,Bz_01,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,planar_aromatic_ring,0.5,0.866025403784,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__benzene,within_system_label_shuffle,benzene,within_system_label_shuffle__benzene:Bz_02,benzene:Bz_02,Bz_02,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,planar_aromatic_ring,-0.5,0.866025403784,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__benzene,within_system_label_shuffle,benzene,within_system_label_shuffle__benzene:Bz_03,benzene:Bz_03,Bz_03,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,planar_aromatic_ring,-1.0,0.0,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__benzene,within_system_label_shuffle,benzene,within_system_label_shuffle__benzene:Bz_04,benzene:Bz_04,Bz_04,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,planar_aromatic_ring,-0.5,-0.866025403784,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__benzene,within_system_label_shuffle,benzene,within_system_label_shuffle__benzene:Bz_05,benzene:Bz_05,Bz_05,C,sp2,1,aromatic_unsaturated,planar_aromatic_pi_ring,planar_ring_sigma_framework,planar_aromatic_ring,0.5,-0.866025403784,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_00,c60:C60_00,C60_00,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.201774106168,0.979432085486,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_01,c60:C60_01,C60_01,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.403548212335,0.854728829825,0.326477361829,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_02,c60:C60_02,C60_02,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.403548212335,0.854728829825,-0.326477361829,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_03,c60:C60_03,C60_03,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.730025574164,0.652954723658,-0.201774106168,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_04,c60:C60_04,C60_04,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.730025574164,0.652954723658,0.201774106168,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_05,c60:C60_05,C60_05,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.201774106168,0.979432085486,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_06,c60:C60_06,C60_06,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.403548212335,0.854728829825,0.326477361829,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_07,c60:C60_07,C60_07,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.403548212335,0.854728829825,-0.326477361829,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_08,c60:C60_08,C60_08,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.730025574164,0.652954723658,-0.201774106168,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_09,c60:C60_09,C60_09,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.730025574164,0.652954723658,0.201774106168,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_10,c60:C60_10,C60_10,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.201774106168,-0.979432085486,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_11,c60:C60_11,C60_11,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.403548212335,-0.854728829825,0.326477361829,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_12,c60:C60_12,C60_12,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.403548212335,-0.854728829825,-0.326477361829,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_13,c60:C60_13,C60_13,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.730025574164,-0.652954723658,-0.201774106168,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_14,c60:C60_14,C60_14,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.730025574164,-0.652954723658,0.201774106168,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_15,c60:C60_15,C60_15,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.201774106168,-0.979432085486,0.0,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_16,c60:C60_16,C60_16,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.403548212335,-0.854728829825,0.326477361829,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_17,c60:C60_17,C60_17,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.403548212335,-0.854728829825,-0.326477361829,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_18,c60:C60_18,C60_18,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.730025574164,-0.652954723658,-0.201774106168,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_19,c60:C60_19,C60_19,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.730025574164,-0.652954723658,0.201774106168,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_20,c60:C60_20,C60_20,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.201774106168,-0.730025574164,0.652954723658,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_21,c60:C60_21,C60_21,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.201774106168,-0.730025574164,0.652954723658,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_22,c60:C60_22,C60_22,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.0,-0.201774106168,0.979432085486,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_23,c60:C60_23,C60_23,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.326477361829,-0.403548212335,0.854728829825,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_24,c60:C60_24,C60_24,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.326477361829,-0.403548212335,0.854728829825,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_25,c60:C60_25,C60_25,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.201774106168,0.730025574164,0.652954723658,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_26,c60:C60_26,C60_26,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.201774106168,0.730025574164,0.652954723658,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_27,c60:C60_27,C60_27,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.0,0.201774106168,0.979432085486,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_28,c60:C60_28,C60_28,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.326477361829,0.403548212335,0.854728829825,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_29,c60:C60_29,C60_29,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.326477361829,0.403548212335,0.854728829825,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_30,c60:C60_30,C60_30,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.201774106168,-0.730025574164,-0.652954723658,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_31,c60:C60_31,C60_31,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.201774106168,-0.730025574164,-0.652954723658,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_32,c60:C60_32,C60_32,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.0,-0.201774106168,-0.979432085486,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_33,c60:C60_33,C60_33,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.326477361829,-0.403548212335,-0.854728829825,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_34,c60:C60_34,C60_34,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.326477361829,-0.403548212335,-0.854728829825,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_35,c60:C60_35,C60_35,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,-0.201774106168,0.730025574164,-0.652954723658,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_36,c60:C60_36,C60_36,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.201774106168,0.730025574164,-0.652954723658,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_37,c60:C60_37,C60_37,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.0,0.201774106168,-0.979432085486,within-system node labels shuffled,synthetic_control_only
within_system_label_shuffle__c60,within_system_label_shuffle,c60,within_system_label_shuffle__c60:C60_38,c60:C60_38,C60_38,C,sp2,0,unsaturated_fullerene_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,curved_fullerene_cage,0.326477361829,0.403548212335,-0.854728829825,within-system node labels shuffled,synthetic_control_only
