control_id,control_family_id,source_system_id,global_edge_id,source_global_edge_id,source,target,source_original,target_original,bond_order_class,bond_order_proxy,hybridization_pair,pi_system_label,sigma_framework_label,control_transform_note,reference_control_role
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0045,c60:C60_e_045,carbon_skeleton_degree_control__c60:C60_17,carbon_skeleton_degree_control__c60:C60_47,c60:C60_24,c60:C60_57,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0046,c60:C60_e_046,carbon_skeleton_degree_control__c60:C60_17,carbon_skeleton_degree_control__c60:C60_48,c60:C60_25,c60:C60_26,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0047,c60:C60_e_047,carbon_skeleton_degree_control__c60:C60_18,carbon_skeleton_degree_control__c60:C60_31,c60:C60_25,c60:C60_29,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0048,c60:C60_e_048,carbon_skeleton_degree_control__c60:C60_18,carbon_skeleton_degree_control__c60:C60_36,c60:C60_26,c60:C60_28,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0049,c60:C60_e_049,carbon_skeleton_degree_control__c60:C60_18,carbon_skeleton_degree_control__c60:C60_59,c60:C60_27,c60:C60_28,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0050,c60:C60_e_050,carbon_skeleton_degree_control__c60:C60_19,carbon_skeleton_degree_control__c60:C60_49,c60:C60_27,c60:C60_29,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0051,c60:C60_e_051,carbon_skeleton_degree_control__c60:C60_20,carbon_skeleton_degree_control__c60:C60_24,c60:C60_28,c60:C60_48,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0052,c60:C60_e_052,carbon_skeleton_degree_control__c60:C60_20,carbon_skeleton_degree_control__c60:C60_51,c60:C60_29,c60:C60_58,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0053,c60:C60_e_053,carbon_skeleton_degree_control__c60:C60_20,carbon_skeleton_degree_control__c60:C60_59,c60:C60_30,c60:C60_31,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0054,c60:C60_e_054,carbon_skeleton_degree_control__c60:C60_21,carbon_skeleton_degree_control__c60:C60_47,c60:C60_30,c60:C60_34,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0055,c60:C60_e_055,carbon_skeleton_degree_control__c60:C60_22,carbon_skeleton_degree_control__c60:C60_23,c60:C60_31,c60:C60_33,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0056,c60:C60_e_056,carbon_skeleton_degree_control__c60:C60_22,carbon_skeleton_degree_control__c60:C60_27,c60:C60_32,c60:C60_33,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0057,c60:C60_e_057,carbon_skeleton_degree_control__c60:C60_22,carbon_skeleton_degree_control__c60:C60_54,c60:C60_32,c60:C60_34,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0058,c60:C60_e_058,carbon_skeleton_degree_control__c60:C60_24,carbon_skeleton_degree_control__c60:C60_27,c60:C60_32,c60:C60_37,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0059,c60:C60_e_059,carbon_skeleton_degree_control__c60:C60_24,carbon_skeleton_degree_control__c60:C60_48,c60:C60_33,c60:C60_42,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0060,c60:C60_e_060,carbon_skeleton_degree_control__c60:C60_25,carbon_skeleton_degree_control__c60:C60_39,c60:C60_34,c60:C60_52,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0061,c60:C60_e_061,carbon_skeleton_degree_control__c60:C60_26,carbon_skeleton_degree_control__c60:C60_42,c60:C60_35,c60:C60_36,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0062,c60:C60_e_062,carbon_skeleton_degree_control__c60:C60_26,carbon_skeleton_degree_control__c60:C60_54,c60:C60_35,c60:C60_39,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0063,c60:C60_e_063,carbon_skeleton_degree_control__c60:C60_26,carbon_skeleton_degree_control__c60:C60_57,c60:C60_36,c60:C60_38,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0064,c60:C60_e_064,carbon_skeleton_degree_control__c60:C60_27,carbon_skeleton_degree_control__c60:C60_58,c60:C60_37,c60:C60_38,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0065,c60:C60_e_065,carbon_skeleton_degree_control__c60:C60_28,carbon_skeleton_degree_control__c60:C60_32,c60:C60_37,c60:C60_39,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0066,c60:C60_e_066,carbon_skeleton_degree_control__c60:C60_29,carbon_skeleton_degree_control__c60:C60_32,c60:C60_38,c60:C60_43,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0067,c60:C60_e_067,carbon_skeleton_degree_control__c60:C60_29,carbon_skeleton_degree_control__c60:C60_36,c60:C60_39,c60:C60_53,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0068,c60:C60_e_068,carbon_skeleton_degree_control__c60:C60_30,carbon_skeleton_degree_control__c60:C60_56,c60:C60_40,c60:C60_43,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0069,c60:C60_e_069,carbon_skeleton_degree_control__c60:C60_31,carbon_skeleton_degree_control__c60:C60_43,c60:C60_40,c60:C60_44,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0070,c60:C60_e_070,carbon_skeleton_degree_control__c60:C60_33,carbon_skeleton_degree_control__c60:C60_53,c60:C60_41,c60:C60_42,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0071,c60:C60_e_071,carbon_skeleton_degree_control__c60:C60_33,carbon_skeleton_degree_control__c60:C60_54,c60:C60_41,c60:C60_44,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0072,c60:C60_e_072,carbon_skeleton_degree_control__c60:C60_34,carbon_skeleton_degree_control__c60:C60_35,c60:C60_42,c60:C60_43,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0073,c60:C60_e_073,carbon_skeleton_degree_control__c60:C60_34,carbon_skeleton_degree_control__c60:C60_37,c60:C60_44,c60:C60_49,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0074,c60:C60_e_074,carbon_skeleton_degree_control__c60:C60_35,carbon_skeleton_degree_control__c60:C60_40,c60:C60_45,c60:C60_48,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0075,c60:C60_e_075,carbon_skeleton_degree_control__c60:C60_35,carbon_skeleton_degree_control__c60:C60_46,c60:C60_45,c60:C60_49,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0076,c60:C60_e_076,carbon_skeleton_degree_control__c60:C60_37,carbon_skeleton_degree_control__c60:C60_40,c60:C60_46,c60:C60_47,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0077,c60:C60_e_077,carbon_skeleton_degree_control__c60:C60_37,carbon_skeleton_degree_control__c60:C60_57,c60:C60_46,c60:C60_49,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0078,c60:C60_e_078,carbon_skeleton_degree_control__c60:C60_38,carbon_skeleton_degree_control__c60:C60_39,c60:C60_47,c60:C60_48,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0079,c60:C60_e_079,carbon_skeleton_degree_control__c60:C60_38,carbon_skeleton_degree_control__c60:C60_44,c60:C60_50,c60:C60_53,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0080,c60:C60_e_080,carbon_skeleton_degree_control__c60:C60_41,carbon_skeleton_degree_control__c60:C60_49,c60:C60_50,c60:C60_54,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0081,c60:C60_e_081,carbon_skeleton_degree_control__c60:C60_42,carbon_skeleton_degree_control__c60:C60_55,c60:C60_51,c60:C60_52,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0082,c60:C60_e_082,carbon_skeleton_degree_control__c60:C60_43,carbon_skeleton_degree_control__c60:C60_45,c60:C60_51,c60:C60_54,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0083,c60:C60_e_083,carbon_skeleton_degree_control__c60:C60_43,carbon_skeleton_degree_control__c60:C60_51,c60:C60_52,c60:C60_53,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0084,c60:C60_e_084,carbon_skeleton_degree_control__c60:C60_44,carbon_skeleton_degree_control__c60:C60_46,c60:C60_54,c60:C60_59,6_6,1.4,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0085,c60:C60_e_085,carbon_skeleton_degree_control__c60:C60_45,carbon_skeleton_degree_control__c60:C60_57,c60:C60_55,c60:C60_58,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0086,c60:C60_e_086,carbon_skeleton_degree_control__c60:C60_46,carbon_skeleton_degree_control__c60:C60_53,c60:C60_55,c60:C60_59,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0087,c60:C60_e_087,carbon_skeleton_degree_control__c60:C60_50,carbon_skeleton_degree_control__c60:C60_51,c60:C60_56,c60:C60_57,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0088,c60:C60_e_088,carbon_skeleton_degree_control__c60:C60_50,carbon_skeleton_degree_control__c60:C60_58,c60:C60_56,c60:C60_59,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__c60,carbon_skeleton_degree_control,c60,carbon_skeleton_degree_control__c60:deg_e_0089,c60:C60_e_089,carbon_skeleton_degree_control__c60:C60_52,carbon_skeleton_degree_control__c60:C60_59,c60:C60_57,c60:C60_58,5_6,1.45,sp2_sp2,curved_fullerene_pi_network,curved_fullerene_sigma_cage,edge endpoints degree-preserving rewired where possible,synthetic_control_only
carbon_skeleton_degree_control__ethyne,carbon_skeleton_degree_control,ethyne,carbon_skeleton_degree_control__ethyne:deg_e_0000,ethyne:Eth_e_00,carbon_skeleton_degree_control__ethyne:Eth_00,carbon_skeleton_degree_control__ethyne:Eth_01,ethyne:Eth_00,ethyne:Eth_01,triple,3.0,sp_sp,linear_triple_bond_pi_pair,linear_sigma_axis,edge endpoints degree-preserving rewired where possible,synthetic_control_only
