trial_id,edge_count,component_count,component_sizes_sorted_desc,largest_component_size,triangle_count,connected_triple_count,closed_triple_count,open_wedge_count,global_closure_ratio,semantic_within_block_edge_count,semantic_cross_block_edge_count,all_edges_within_semantic_blocks,all_components_are_cliques,component_sizes_match_observed_pattern,complete_disjoint_clique_blocks_confirmed,matches_exact_semantic_block_edge_set
5316,161,1,42,42,62,1185,186,999,0.1569620253164557,32,129,false,false,false,false,false
5317,161,1,42,42,92,1300,276,1024,0.2123076923076923,26,135,false,false,false,false,false
5318,161,1,42,42,89,1253,267,986,0.21308858739026337,34,127,false,false,false,false,false
5319,161,1,42,42,58,1189,174,1015,0.14634146341463414,26,135,false,false,false,false,false
5320,161,1,42,42,75,1203,225,978,0.18703241895261846,23,138,false,false,false,false,false
5321,161,1,42,42,75,1185,225,960,0.189873417721519,27,134,false,false,false,false,false
5322,161,1,42,42,71,1161,213,948,0.1834625322997416,29,132,false,false,false,false,false
5323,161,1,42,42,67,1194,201,993,0.16834170854271358,33,128,false,false,false,false,false
5324,161,1,42,42,83,1222,249,973,0.2037643207855974,30,131,false,false,false,false,false
5325,161,1,42,42,75,1186,225,961,0.1897133220910624,31,130,false,false,false,false,false
5326,161,1,42,42,63,1174,189,985,0.16098807495741055,31,130,false,false,false,false,false
5327,161,1,42,42,80,1237,240,997,0.19401778496362165,30,131,false,false,false,false,false
5328,161,1,42,42,68,1193,204,989,0.17099748533109807,34,127,false,false,false,false,false
5329,161,1,42,42,99,1259,297,962,0.23590150913423352,33,128,false,false,false,false,false
5330,161,1,42,42,90,1257,270,987,0.21479713603818615,30,131,false,false,false,false,false
5331,161,1,42,42,60,1153,180,973,0.15611448395490027,29,132,false,false,false,false,false
5332,161,1,42,42,85,1222,255,967,0.20867430441898527,26,135,false,false,false,false,false
5333,161,1,42,42,73,1216,219,997,0.18009868421052633,32,129,false,false,false,false,false
5334,161,1,42,42,62,1170,186,984,0.15897435897435896,26,135,false,false,false,false,false
5335,161,1,42,42,69,1187,207,980,0.17438921651221567,36,125,false,false,false,false,false
5336,161,1,42,42,66,1184,198,986,0.16722972972972974,35,126,false,false,false,false,false
5337,161,1,42,42,72,1183,216,967,0.18258664412510567,33,128,false,false,false,false,false
5338,161,1,42,42,69,1201,207,994,0.1723563696919234,33,128,false,false,false,false,false
5339,161,1,42,42,93,1219,279,940,0.22887612797374898,28,133,false,false,false,false,false
5340,161,1,42,42,73,1185,219,966,0.1848101265822785,24,137,false,false,false,false,false
5341,161,1,42,42,73,1187,219,968,0.18449873631002528,39,122,false,false,false,false,false
5342,161,1,42,42,58,1167,174,993,0.14910025706940874,32,129,false,false,false,false,false
5343,161,1,42,42,70,1207,210,997,0.1739850869925435,30,131,false,false,false,false,false
5344,161,1,42,42,79,1230,237,993,0.1926829268292683,33,128,false,false,false,false,false
5345,161,1,42,42,61,1172,183,989,0.1561433447098976,30,131,false,false,false,false,false
5346,161,1,42,42,91,1238,273,965,0.22051696284329564,19,142,false,false,false,false,false
5347,161,1,42,42,74,1184,222,962,0.1875,34,127,false,false,false,false,false
5348,161,1,42,42,63,1153,189,964,0.16392020815264527,29,132,false,false,false,false,false
5349,161,1,42,42,72,1244,216,1028,0.17363344051446947,21,140,false,false,false,false,false
5350,161,1,42,42,71,1197,213,984,0.17794486215538846,34,127,false,false,false,false,false
5351,161,1,42,42,82,1172,246,926,0.2098976109215017,39,122,false,false,false,false,false
5352,161,1,42,42,84,1236,252,984,0.20388349514563106,33,128,false,false,false,false,false
5353,161,1,42,42,76,1207,228,979,0.18889809444904723,32,129,false,false,false,false,false
5354,161,1,42,42,83,1152,249,903,0.21614583333333334,30,131,false,false,false,false,false
5355,161,1,42,42,79,1192,237,955,0.1988255033557047,26,135,false,false,false,false,false
5356,161,1,42,42,73,1215,219,996,0.18024691358024691,28,133,false,false,false,false,false
5357,161,1,42,42,72,1216,216,1000,0.17763157894736842,27,134,false,false,false,false,false
5358,161,1,42,42,78,1233,234,999,0.1897810218978102,34,127,false,false,false,false,false
5359,161,1,42,42,78,1239,234,1005,0.18886198547215496,23,138,false,false,false,false,false
5360,161,1,42,42,88,1216,264,952,0.21710526315789475,33,128,false,false,false,false,false
5361,161,1,42,42,66,1190,198,992,0.16638655462184873,25,136,false,false,false,false,false
5362,161,1,42,42,72,1220,216,1004,0.17704918032786884,29,132,false,false,false,false,false
5363,161,1,42,42,77,1184,231,953,0.19510135135135134,31,130,false,false,false,false,false
5364,161,1,42,42,75,1202,225,977,0.18718801996672213,31,130,false,false,false,false,false
5365,161,1,42,42,69,1191,207,984,0.17380352644836272,22,139,false,false,false,false,false
5366,161,1,42,42,65,1158,195,963,0.16839378238341968,25,136,false,false,false,false,false
5367,161,1,42,42,75,1187,225,962,0.18955349620893008,27,134,false,false,false,false,false
5368,161,1,42,42,75,1178,225,953,0.19100169779286927,32,129,false,false,false,false,false
5369,161,1,42,42,85,1180,255,925,0.21610169491525424,34,127,false,false,false,false,false
5370,161,1,42,42,66,1172,198,974,0.1689419795221843,26,135,false,false,false,false,false
5371,161,1,42,42,61,1177,183,994,0.1554800339847069,30,131,false,false,false,false,false
5372,161,1,42,42,84,1240,252,988,0.2032258064516129,31,130,false,false,false,false,false
5373,161,1,42,42,84,1223,252,971,0.20605069501226492,23,138,false,false,false,false,false
5374,161,1,42,42,63,1176,189,987,0.16071428571428573,33,128,false,false,false,false,false
5375,161,1,42,42,68,1180,204,976,0.17288135593220338,34,127,false,false,false,false,false
5376,161,1,42,42,73,1180,219,961,0.18559322033898304,34,127,false,false,false,false,false
5377,161,1,42,42,74,1166,222,944,0.19039451114922812,30,131,false,false,false,false,false
5378,161,1,42,42,80,1198,240,958,0.2003338898163606,30,131,false,false,false,false,false
5379,161,1,42,42,71,1189,213,976,0.1791421362489487,24,137,false,false,false,false,false
5380,161,1,42,42,79,1161,237,924,0.2041343669250646,33,128,false,false,false,false,false
5381,161,1,42,42,74,1223,222,1001,0.18152085036794766,24,137,false,false,false,false,false
5382,161,1,42,42,89,1222,267,955,0.21849427168576105,32,129,false,false,false,false,false
5383,161,1,42,42,74,1202,222,980,0.18469217970049917,32,129,false,false,false,false,false
5384,161,1,42,42,60,1162,180,982,0.1549053356282272,26,135,false,false,false,false,false
5385,161,1,42,42,73,1205,219,986,0.1817427385892116,24,137,false,false,false,false,false
5386,161,1,42,42,83,1209,249,960,0.20595533498759305,29,132,false,false,false,false,false
5387,161,1,42,42,70,1151,210,941,0.18245004344048654,32,129,false,false,false,false,false
5388,161,1,42,42,80,1179,240,939,0.2035623409669211,30,131,false,false,false,false,false
5389,161,1,42,42,68,1169,204,965,0.174508126603935,18,143,false,false,false,false,false
5390,161,1,42,42,83,1199,249,950,0.20767306088407006,35,126,false,false,false,false,false
5391,161,1,42,42,64,1187,192,995,0.16175231676495366,35,126,false,false,false,false,false
5392,161,1,42,42,69,1208,207,1001,0.17135761589403972,39,122,false,false,false,false,false
5393,161,1,42,42,66,1165,198,967,0.16995708154506436,28,133,false,false,false,false,false
5394,161,1,42,42,79,1168,237,931,0.2029109589041096,21,140,false,false,false,false,false
5395,161,1,42,42,71,1177,213,964,0.18096856414613424,32,129,false,false,false,false,false
5396,161,1,42,42,73,1170,219,951,0.18717948717948718,29,132,false,false,false,false,false
5397,161,1,42,42,70,1206,210,996,0.17412935323383086,34,127,false,false,false,false,false
5398,161,1,42,42,79,1214,237,977,0.19522240527182866,34,127,false,false,false,false,false
5399,161,1,42,42,78,1180,234,946,0.19830508474576272,31,130,false,false,false,false,false
5400,161,1,42,42,76,1218,228,990,0.18719211822660098,29,132,false,false,false,false,false
5401,161,1,42,42,81,1199,243,956,0.20266889074228525,30,131,false,false,false,false,false
5402,161,1,42,42,77,1216,231,985,0.18996710526315788,32,129,false,false,false,false,false
5403,161,1,42,42,48,1153,144,1009,0.12489158716392021,33,128,false,false,false,false,false
5404,161,1,42,42,73,1221,219,1002,0.17936117936117937,32,129,false,false,false,false,false
5405,161,1,42,42,83,1221,249,972,0.20393120393120392,27,134,false,false,false,false,false
5406,161,1,42,42,72,1218,216,1002,0.17733990147783252,27,134,false,false,false,false,false
5407,161,1,42,42,71,1159,213,946,0.18377911993097498,24,137,false,false,false,false,false
5408,161,1,42,42,62,1145,186,959,0.16244541484716157,33,128,false,false,false,false,false
5409,161,1,42,42,66,1175,198,977,0.16851063829787233,35,126,false,false,false,false,false
5410,161,1,42,42,81,1171,243,928,0.2075149444918873,28,133,false,false,false,false,false
5411,161,1,42,42,71,1163,213,950,0.1831470335339639,27,134,false,false,false,false,false
5412,161,1,42,42,76,1183,228,955,0.19273034657650043,36,125,false,false,false,false,false
5413,161,1,42,42,70,1158,210,948,0.18134715025906736,30,131,false,false,false,false,false
5414,161,1,42,42,71,1162,213,949,0.18330464716006883,25,136,false,false,false,false,false
5415,161,1,42,42,75,1207,225,982,0.1864125932062966,34,127,false,false,false,false,false
5416,161,1,42,42,62,1168,186,982,0.15924657534246575,24,137,false,false,false,false,false
5417,161,1,42,42,77,1245,231,1014,0.1855421686746988,28,133,false,false,false,false,false
5418,161,1,42,42,71,1195,213,982,0.17824267782426778,32,129,false,false,false,false,false
5419,161,1,42,42,72,1195,216,979,0.18075313807531382,35,126,false,false,false,false,false
5420,161,1,42,42,78,1228,234,994,0.19055374592833876,29,132,false,false,false,false,false
5421,161,1,42,42,67,1167,201,966,0.17223650385604114,31,130,false,false,false,false,false
5422,161,1,42,42,65,1187,195,992,0.16427969671440606,25,136,false,false,false,false,false
5423,161,1,42,42,89,1210,267,943,0.2206611570247934,35,126,false,false,false,false,false
5424,161,1,42,42,86,1188,258,930,0.21717171717171718,36,125,false,false,false,false,false
5425,161,1,42,42,82,1212,246,966,0.20297029702970298,29,132,false,false,false,false,false
5426,161,1,42,42,72,1216,216,1000,0.17763157894736842,28,133,false,false,false,false,false
5427,161,1,42,42,78,1181,234,947,0.19813717188823032,30,131,false,false,false,false,false
5428,161,1,42,42,66,1207,198,1009,0.164043082021541,33,128,false,false,false,false,false
5429,161,1,42,42,87,1247,261,986,0.20930232558139536,26,135,false,false,false,false,false
5430,161,1,42,42,82,1226,246,980,0.200652528548124,33,128,false,false,false,false,false
5431,161,1,42,42,69,1203,207,996,0.17206982543640897,26,135,false,false,false,false,false
5432,161,1,42,42,87,1221,261,960,0.21375921375921375,33,128,false,false,false,false,false
5433,161,1,42,42,68,1208,204,1004,0.16887417218543047,31,130,false,false,false,false,false
5434,161,1,42,42,76,1202,228,974,0.1896838602329451,29,132,false,false,false,false,false
5435,161,1,42,42,75,1226,225,1001,0.1835236541598695,31,130,false,false,false,false,false
5436,161,1,42,42,80,1185,240,945,0.20253164556962025,26,135,false,false,false,false,false
5437,161,1,42,42,74,1210,222,988,0.1834710743801653,33,128,false,false,false,false,false
5438,161,1,42,42,57,1171,171,1000,0.14602903501280956,27,134,false,false,false,false,false
5439,161,1,42,42,80,1203,240,963,0.19950124688279303,32,129,false,false,false,false,false
5440,161,1,42,42,77,1196,231,965,0.1931438127090301,33,128,false,false,false,false,false
5441,161,1,42,42,67,1198,201,997,0.167779632721202,30,131,false,false,false,false,false
5442,161,1,42,42,67,1186,201,985,0.16947723440134907,26,135,false,false,false,false,false
5443,161,1,42,42,79,1202,237,965,0.19717138103161397,32,129,false,false,false,false,false
5444,161,1,42,42,84,1253,252,1001,0.2011173184357542,23,138,false,false,false,false,false
5445,161,1,42,42,73,1166,219,947,0.18782161234991424,36,125,false,false,false,false,false
5446,161,1,42,42,83,1251,249,1002,0.19904076738609114,24,137,false,false,false,false,false
5447,161,1,42,42,81,1218,243,975,0.19950738916256158,28,133,false,false,false,false,false
5448,161,1,42,42,76,1192,228,964,0.1912751677852349,36,125,false,false,false,false,false
5449,161,1,42,42,76,1210,228,982,0.1884297520661157,29,132,false,false,false,false,false
5450,161,1,42,42,75,1177,225,952,0.1911639762107052,39,122,false,false,false,false,false
5451,161,1,42,42,70,1196,210,986,0.17558528428093645,23,138,false,false,false,false,false
5452,161,1,42,42,64,1180,192,988,0.16271186440677965,26,135,false,false,false,false,false
5453,161,1,42,42,88,1221,264,957,0.21621621621621623,28,133,false,false,false,false,false
5454,161,1,42,42,69,1185,207,978,0.17468354430379746,41,120,false,false,false,false,false
5455,161,1,42,42,83,1209,249,960,0.20595533498759305,35,126,false,false,false,false,false
5456,161,1,42,42,66,1168,198,970,0.1695205479452055,32,129,false,false,false,false,false
5457,161,1,42,42,63,1175,189,986,0.16085106382978723,26,135,false,false,false,false,false
5458,161,1,42,42,70,1150,210,940,0.1826086956521739,38,123,false,false,false,false,false
5459,161,1,42,42,80,1214,240,974,0.19769357495881384,17,144,false,false,false,false,false
5460,161,1,42,42,86,1205,258,947,0.21410788381742737,29,132,false,false,false,false,false
5461,161,1,42,42,86,1225,258,967,0.21061224489795918,28,133,false,false,false,false,false
5462,161,1,42,42,88,1221,264,957,0.21621621621621623,31,130,false,false,false,false,false
5463,161,1,42,42,67,1183,201,982,0.16990701606086223,34,127,false,false,false,false,false
5464,161,1,42,42,86,1238,258,980,0.2084006462035541,24,137,false,false,false,false,false
5465,161,1,42,42,81,1215,243,972,0.2,31,130,false,false,false,false,false
5466,161,1,42,42,83,1202,249,953,0.20715474209650583,23,138,false,false,false,false,false
5467,161,1,42,42,72,1214,216,998,0.17792421746293247,32,129,false,false,false,false,false
5468,161,1,42,42,87,1233,261,972,0.2116788321167883,29,132,false,false,false,false,false
5469,161,1,42,42,63,1156,189,967,0.16349480968858132,30,131,false,false,false,false,false
5470,161,1,42,42,66,1194,198,996,0.1658291457286432,37,124,false,false,false,false,false
5471,161,1,42,42,81,1233,243,990,0.19708029197080293,33,128,false,false,false,false,false
5472,161,1,42,42,74,1199,222,977,0.18515429524603835,27,134,false,false,false,false,false
5473,161,1,42,42,82,1243,246,997,0.19790828640386163,33,128,false,false,false,false,false
5474,161,1,42,42,78,1188,234,954,0.19696969696969696,40,121,false,false,false,false,false
5475,161,1,42,42,63,1188,189,999,0.1590909090909091,31,130,false,false,false,false,false
5476,161,1,42,42,77,1181,231,950,0.1955969517358171,33,128,false,false,false,false,false
5477,161,1,42,42,85,1212,255,957,0.2103960396039604,31,130,false,false,false,false,false
5478,161,1,42,42,80,1244,240,1004,0.19292604501607716,39,122,false,false,false,false,false
5479,161,1,42,42,56,1197,168,1029,0.14035087719298245,40,121,false,false,false,false,false
5480,161,1,42,42,73,1198,219,979,0.18280467445742904,33,128,false,false,false,false,false
5481,161,1,42,42,64,1142,192,950,0.1681260945709282,25,136,false,false,false,false,false
5482,161,1,42,42,61,1169,183,986,0.15654405474764757,28,133,false,false,false,false,false
5483,161,1,42,42,73,1217,219,998,0.1799506984387839,28,133,false,false,false,false,false
5484,161,1,42,42,62,1187,186,1001,0.15669755686604886,33,128,false,false,false,false,false
5485,161,1,42,42,58,1156,174,982,0.15051903114186851,29,132,false,false,false,false,false
5486,161,1,42,42,83,1214,249,965,0.20510708401976935,33,128,false,false,false,false,false
5487,161,1,42,42,68,1161,204,957,0.17571059431524547,26,135,false,false,false,false,false
5488,161,1,42,42,73,1204,219,985,0.1818936877076412,34,127,false,false,false,false,false
5489,161,1,42,42,80,1212,240,972,0.19801980198019803,24,137,false,false,false,false,false
5490,161,1,42,42,74,1183,222,961,0.18765849535080303,35,126,false,false,false,false,false
5491,161,1,42,42,65,1179,195,984,0.16539440203562342,36,125,false,false,false,false,false
5492,161,1,42,42,75,1203,225,978,0.18703241895261846,29,132,false,false,false,false,false
5493,161,1,42,42,63,1153,189,964,0.16392020815264527,20,141,false,false,false,false,false
5494,161,1,42,42,69,1182,207,975,0.1751269035532995,34,127,false,false,false,false,false
5495,161,1,42,42,86,1182,258,924,0.2182741116751269,27,134,false,false,false,false,false
5496,161,2,41;1,41,69,1200,207,993,0.1725,33,128,false,false,false,false,false
5497,161,1,42,42,73,1186,219,967,0.18465430016863407,27,134,false,false,false,false,false
